date|source|issue_title|related_content|keywords|description|source_url|image_url
2026-09-05|YouTube 반응|팡이요, 메이플스토리 관련 YouTube 화제 영상|팡이요, 메이플스토리|유튜브,인기,드디어,신규,광휘템,원혼을,장착합니다,미친,스펙업,팡이요,메이플스토리,풀버전은,SOOP,방송국,VOD에,자동|'드디어 신규 광휘템 원혼을 장착합니다! 미친 스펙업 ㄷㄷ [팡이요, 메이플스토리]' 영상이 공개 4일 기준 조회수 474,367회, 좋아요 1,334개, 댓글 191개를 기록. 일평균 조회수 약 118,592회. 채널: 팡이요. 수집 경로: 한국 인기 영상. 영상 유형: 일반 영상.|https://www.youtube.com/watch?v=6MdbGceJnqw|https://i.ytimg.com/vi/6MdbGceJnqw/hqdefault.jpg
2026-09-05|YouTube 반응|직장인들 시즌3 관련 YouTube 화제 영상|직장인들 시즌3|공식채널,Coupang,Play,때리기,좋은,날씨네,직장인들,시즌3,2화,쿠팡플레이,DY기획을,찾아온,번째,손님,박성웅,압도적|'뺨 때리기 딱 좋은 날씨네 [직장인들 시즌3] 2화 예고편' 영상이 공개 4일 기준 조회수 537,787회, 좋아요 1,586개, 댓글 134개를 기록. 일평균 조회수 약 134,447회. 채널: 쿠팡플레이 Coupang Play. 수집 경로: 공식채널:Coupang Play. 영상 유형: 일반 영상.|https://www.youtube.com/watch?v=kQu-vEvCJso|https://i.ytimg.com/vi/kQu-vEvCJso/hqdefault.jpg
2026-09-05|온라인 화제·뉴스|이 배우들이 다 나오네…첫방 전부터 '대작 예감'으로 반응 난리난 한국 드라마 - 위키트리|대작 예감|드라마,신작,공개,배우,첫방,배우들이,나오네,전부터,대작,예감,으로,반응,난리난,위키트리|이 배우들이 다 나오네…첫방 전부터 '대작 예감'으로 반응 난리난 한국 드라마 위키트리|https://www.wikitree.co.kr/articles/1156700|https://cdnweb01.wikitree.co.kr/webdata/editor/202609/02/img_20260902104224_d5682387.jpg
2026-09-04|YouTube 반응|Flame (feat. milet) 관련 YouTube 화제 영상|Flame (feat. milet)|아이돌,인기,PLAVE,Flame,feat,milet,플레이브,JP,Digital,Single,WEBSITE,https,plave,global,WEVERSE,weverse|'PLAVE 'Flame (feat. milet)' M/V' 영상이 공개 5일 기준 조회수 1,552,991회, 좋아요 33,362개, 댓글 2,715개를 기록. 일평균 조회수 약 310,598회. 채널: PLAVE 플레이브. 수집 경로: 한국 인기 영상. 영상 유형: 일반 영상.|https://www.youtube.com/watch?v=pOmJ65UnPEY|https://i.ytimg.com/vi/pOmJ65UnPEY/hqdefault.jpg
2026-09-04|YouTube 반응|저 가수입니다🎤 관련 YouTube 화제 영상|저 가수입니다🎤|인기,Mrs,GREEN,APPLE,푸름과여름,가수입니다,by강남,ENHYPEN,제이,동네친구,강나미,Kangnami,100만,강남콩,달성,1000만까지|"'Mrs. GREEN APPLE - 푸름과여름 [青と夏] 🎵""저 가수입니다🎤"" by강남 (with. ENHYPEN 제이)' 영상이 공개 5일 기준 조회수 977,824회, 좋아요 32,430개, 댓글 2,600개를 기록. 일평균 조회수 약 195,565회. 채널: 동네친구 강나미 [Kangnami]. 수집 경로: 한국 인기 영상. 영상 유형: 일반 영상."|https://www.youtube.com/watch?v=buPhYiIXMTM|https://i.ytimg.com/vi/buPhYiIXMTM/hqdefault.jpg
2026-09-04|YouTube 반응|스트리트 파이터 관련 YouTube 화제 영상|스트리트 파이터|영화,인기,스트리트,파이터,2차,롯데엔터테인먼트,최고가,되는,것은,오직,하나,최강의,파이터가,여기서,결정된다,10월|'[스트리트 파이터] 2차 예고편' 영상이 공개 6일 기준 조회수 179,485회, 좋아요 830개, 댓글 705개를 기록. 일평균 조회수 약 29,914회. 채널: 롯데엔터테인먼트. 수집 경로: 한국 인기 영상. 영상 유형: 일반 영상.|https://www.youtube.com/watch?v=MFnfQnlkpYo|https://i.ytimg.com/vi/MFnfQnlkpYo/hqdefault.jpg
2026-09-04|YouTube 반응|라이어니스 관련 YouTube 화제 영상|라이어니스|드라마,영화,공개,리뷰,결말,공포,스릴러,로맨스,애니,몰아보기,검색,아니,대낮에,미국,본토에서,CIA|'아니... 대낮에 미국 본토에서 CIA 팀장이 납치됐다고..?🔥현재 전세계 정치 상황을 그대로 반영한 충격적인 드라마🔥《라이어니스》시즌 3 1-4회 몰아보기' 영상이 공개 6일 기준 조회수 950,939회, 좋아요 3,792개, 댓글 132개를 기록. 일평균 조회수 약 158,490회. 채널: 어바웃타임 (About time). 수집 경로: 검색:드라마 몰아보기. 영상 유형: 일반 영상.|https://www.youtube.com/watch?v=TbmsoFyeXSI|https://i.ytimg.com/vi/TbmsoFyeXSI/hqdefault.jpg
2026-09-04|YouTube 반응|학폭은 알아서 해결 하라는 선생님 관련 YouTube 화제 영상|학폭은 알아서 해결 하라는 선생님|드라마,영화,넷플릭스,쇼츠,결말,반전,출연,명장면,검색,학폭은,알아서,해결,하라는,선생님,몰입한방,바람|'학폭은 알아서 해결 하라는 선생님' 영상이 공개 5일 기준 조회수 827,087회, 좋아요 14,715개, 댓글 142개를 기록. 일평균 조회수 약 165,417회. 채널: 몰입한방. 수집 경로: 검색:영화 요약 / 검색:드라마 명장면 쇼츠. 영상 유형: 쇼츠/숏폼 후보.|https://www.youtube.com/watch?v=yc2FxwR-VD0|https://i.ytimg.com/vi/yc2FxwR-VD0/hqdefault.jpg
2026-09-04|YouTube 반응|팡이요, 메이플스토리 관련 YouTube 화제 영상|팡이요, 메이플스토리|유튜브,인기,원혼,직작부터,벨로나,TOP,50까지,도전합니다,팡이요,메이플스토리,아이템,메소,거래는,로켓아이템땡스,회원가입시,추천채널|'원혼 첫 직작부터 벨로나 TOP 50까지 싹 다 도전합니다! [팡이요, 메이플스토리]' 영상이 공개 3일 기준 조회수 411,801회, 좋아요 1,075개, 댓글 206개를 기록. 일평균 조회수 약 137,267회. 채널: 팡이요. 수집 경로: 한국 인기 영상. 영상 유형: 일반 영상.|https://www.youtube.com/watch?v=liBJorRNXPU|https://i.ytimg.com/vi/liBJorRNXPU/hqdefault.jpg
2026-09-03|YouTube 반응|레전드 인사법 비하인드의 정체ㅋㅋㅋ #쇼츠 #드라마 관련 YouTube 화제 영상|레전드 인사법 비하인드의 정체ㅋㅋㅋ #쇼츠 #드라마|드라마,영화,쇼츠,배우,명장면,검색,레전드,인사법,비하인드의,정체,이슈셔틀,그냥,나온,인사법이,아니었다는데,주현영이|'레전드 인사법 비하인드의 정체ㅋㅋㅋ #쇼츠 #드라마' 영상이 공개 6일 기준 조회수 5,466,776회, 좋아요 45,722개, 댓글 270개를 기록. 일평균 조회수 약 911,129회. 채널: 이슈셔틀. 수집 경로: 검색:드라마 명장면 쇼츠. 영상 유형: 쇼츠/숏폼 후보.|https://www.youtube.com/watch?v=0zUFgmGXiU0|https://i.ytimg.com/vi/0zUFgmGXiU0/hqdefault.jpg
2026-09-03|YouTube 반응|지금 관련 YouTube 화제 영상|지금|드라마,영화,공개,리뷰,결말,애니,출연,명장면,몰아보기,검색,권력,정점에서,제거,대상,만난,백기태|"'권력 정점에서 제거 대상 만난 백기태, 원지안 정우성 현빈 ""지금명장면"" #shorts' 영상이 공개 5일 기준 조회수 2,736,563회, 좋아요 14,170개, 댓글 710개를 기록. 일평균 조회수 약 547,313회. 채널: 지금. 수집 경로: 검색:한국 드라마 리뷰. 영상 유형: 쇼츠/숏폼 후보."|https://www.youtube.com/watch?v=c6PDeVlBJjQ|https://i.ytimg.com/vi/c6PDeVlBJjQ/hqdefault.jpg
2026-09-03|YouTube 반응|메리 베리 러브｜ 관련 YouTube 화제 영상|메리 베리 러브｜|디즈니플러스,공개,로맨스,공식채널,Disney,Plus,메리,베리,러브,디즈니,플러스,사람이,운명처럼,앞에,왔다면,그걸|'메리 베리 러브｜공식 예고편｜디즈니+' 영상이 공개 4일 기준 조회수 483,563회, 좋아요 2,679개, 댓글 391개를 기록. 일평균 조회수 약 120,891회. 채널: Disney Plus Korea 디즈니 플러스 코리아. 수집 경로: 공식채널:Disney Plus Korea. 영상 유형: 일반 영상.|https://www.youtube.com/watch?v=WpaafTMFbWU|https://i.ytimg.com/vi/WpaafTMFbWU/hqdefault.jpg
2026-09-03|KOBIS 박스오피스|핵소 고지 박스오피스 신규 진입 9위|핵소 고지|영화,박스오피스,흥행,핵소,고지|2026-09-02 KOBIS 일별 박스오피스 9위. 일일 관객 2,292명, 누적 관객 181,576명, 매출 점유율 0.7%. 신규 진입.|https://www.kobis.or.kr/kobis/business/stat/boxs/findDailyBoxOfficeList.do|
2026-09-03|온라인 화제·뉴스|류승룡·하지원 주연 ‘비광’, 개봉 첫날 한국영화 1위 - 뉴스에듀신문|비광|영화,신작,개봉,류승룡,하지원,주연,비광,첫날,한국영화,1위,뉴스에듀신문|류승룡·하지원 주연 ‘비광’, 개봉 첫날 한국영화 1위 뉴스에듀신문|https://www.newsedu.co.kr/news/articleView.html?idxno=101563|https://cdn.newsedu.co.kr/news/photo/202609/101563_91739_824.png
2026-09-02|YouTube 반응|Stray Kids : SKZ-PLAYER 관련 YouTube 화제 영상|Stray Kids : SKZ-PLAYER|키즈,인기,Felix,Slow,It,Down,Stray,Kids,SKZ,PLAYER,필릭스,스트레이,슼즈,플레이어,Credits,Lyrics|"'Felix ""Slow It Down"" | [Stray Kids : SKZ-PLAYER]' 영상이 공개 6일 기준 조회수 3,994,837회, 좋아요 434,970개, 댓글 21,628개를 기록. 일평균 조회수 약 665,806회. 채널: Stray Kids. 수집 경로: 한국 인기 영상. 영상 유형: 일반 영상."|https://www.youtube.com/watch?v=YWsczzufh6Q|https://i.ytimg.com/vi/YWsczzufh6Q/hqdefault.jpg
2026-09-02|YouTube 반응|Like Fire 관련 YouTube 화제 영상|Like Fire|아이돌,인기,82MAJOR,82메이저,Like,Fire,MV,https,www,tiktok,com,82major,instagram,twitter,231011,82Message|'82MAJOR(82메이저) 'Like Fire' MV' 영상이 공개 6일 기준 조회수 7,060,863회, 좋아요 26,515개, 댓글 1,376개를 기록. 일평균 조회수 약 1,176,810회. 채널: 82MAJOR. 수집 경로: 한국 인기 영상. 영상 유형: 일반 영상.|https://www.youtube.com/watch?v=L7HhTKJx0gU|https://i.ytimg.com/vi/L7HhTKJx0gU/hqdefault.jpg
2026-09-02|YouTube 반응|메이드 인 코리아 시즌2 관련 YouTube 화제 영상|메이드 인 코리아 시즌2|디즈니플러스,공개,수사,인기,메이드,시즌2,캐릭터,디즈니,Disney,Plus,플러스,중앙정보부,VS,합동수사본부,권력을,갈망하는|"'메이드 인 코리아 시즌2 | 캐릭터 예고편 | 디즈니+' 영상이 공개 5일 기준 조회수 2,367,732회, 좋아요 1,018개, 댓글 347개를 기록. 일평균 조회수 약 473,546회. 채널: Disney Plus Korea 디즈니 플러스 코리아. 수집 경로: 한국 인기 영상. 영상 유형: 일반 영상."|https://www.youtube.com/watch?v=0VY2Cz80lNs|https://i.ytimg.com/vi/0VY2Cz80lNs/hqdefault.jpg
2026-09-02|YouTube 반응|충성스런 부하가 나 때문에 죽었다 #들쥐 관련 YouTube 화제 영상|충성스런 부하가 나 때문에 죽었다 #들쥐|드라마,예능,영화,OTT,넷플릭스,리뷰,해석,결말,검색,충성스런,부하가,때문에,죽었다,들쥐,라마의드라마,넷플릭스에서|'충성스런 부하가 나 때문에 죽었다 #들쥐' 영상이 공개 7일 기준 조회수 2,117,214회, 좋아요 5,501개, 댓글 156개를 기록. 일평균 조회수 약 302,459회. 채널: 라마의드라마. 수집 경로: 검색:영화 결말 해석. 영상 유형: 쇼츠/숏폼 후보.|https://www.youtube.com/watch?v=7vjloPwTxbA|https://i.ytimg.com/vi/7vjloPwTxbA/hqdefault.jpg
2026-09-02|YouTube 반응|나락 감지 센서 제대로 발동한 서장훈 레전드 대처 ㄷㄷ 관련 YouTube 화제 영상|나락 감지 센서 제대로 발동한 서장훈 레전드 대처 ㄷㄷ|예능,쇼츠,릴스,명장면,검색,나락,감지,센서,제대로,발동한,서장훈,레전드,대처,도파민팡,아이유에게,최고급|'나락 감지 센서 제대로 발동한 서장훈 레전드 대처 ㄷㄷ' 영상이 공개 7일 기준 조회수 3,966,360회, 좋아요 17,306개, 댓글 342개를 기록. 일평균 조회수 약 566,623회. 채널: 도파민팡. 수집 경로: 검색:예능 명장면 쇼츠. 영상 유형: 쇼츠/숏폼 후보.|https://www.youtube.com/watch?v=d51-3B4-zCc|https://i.ytimg.com/vi/d51-3B4-zCc/hqdefault.jpg
2026-09-02|YouTube 반응|0828 관련 YouTube 화제 영상|0828|드라마,영화,넷플릭스,신작,배우,감독,인터뷰,출연,검색,매불쇼에,뼈를,묻으려,하는,경주기행,0828,팟빵|'매불쇼에 뼈를 묻으려 하는 두 배우 (신작 : 경주기행) [0828]' 영상이 공개 7일 기준 조회수 757,980회, 좋아요 13,162개, 댓글 843개를 기록. 일평균 조회수 약 108,283회. 채널: [팟빵] 최욱의 매불쇼. 수집 경로: 검색:배우 신작 인터뷰. 영상 유형: 일반 영상.|https://www.youtube.com/watch?v=qkOeq_MhK8U|https://i.ytimg.com/vi/qkOeq_MhK8U/hqdefault.jpg
2026-09-02|YouTube 반응|한국인들만 이해하는 기괴한 영상 관련 YouTube 화제 영상|한국인들만 이해하는 기괴한 영상|예능,리뷰,공포,검색,한국인들만,이해하는,기괴한,우정잉,다시보기,날짜,2026년,7월,27일,타임라인,00,컨텐츠|'한국인들만 이해하는 기괴한 영상' 영상이 공개 7일 기준 조회수 1,142,468회, 좋아요 5,567개, 댓글 402개를 기록. 일평균 조회수 약 163,210회. 채널: 우정잉. 수집 경로: 검색:한국 예능 리뷰. 영상 유형: 일반 영상.|https://www.youtube.com/watch?v=eeLNJ8_fM78|https://i.ytimg.com/vi/eeLNJ8_fM78/hqdefault.jpg
2026-09-02|온라인 화제·뉴스|CJENM 연애 리얼리티 프로그램 '환승연애', 일본과 브라질에서 리메이크 - 비즈니스포스트|환승연애|콘텐츠,리메이크,제작,확정,CJENM,연애,리얼리티,프로그램,환승연애,일본과,브라질에서,비즈니스포스트|CJENM 연애 리얼리티 프로그램 '환승연애', 일본과 브라질에서 리메이크 비즈니스포스트|https://www.businesspost.co.kr/BP?command=article_view&num=446232|
2026-09-02|온라인 화제·뉴스|‘환승연애’ 잘 나가더니…일본·브라질서 잇달아 리메이크 - v.daum.net|환승연애|콘텐츠,리메이크,제작,확정,환승연애,나가더니,일본,브라질서,잇달아,daum,net|‘환승연애’ 잘 나가더니…일본·브라질서 잇달아 리메이크 v.daum.net|https://v.daum.net/v/20260902140217131|https://img1.daumcdn.net/thumb/S1200x630/?fname=https://t1.daumcdn.net/news/202609/02/ned/20260902140217182rfvc.png
2026-09-02|온라인 화제·뉴스|CJ ENM ‘환승연애’, 일본 이어 브라질까지…글로벌 리메이크 확장 가속화 - 리버티코리아포스트|환승연애|콘텐츠,리메이크,제작,확정,CJ,ENM,환승연애,일본,이어,브라질까지,글로벌,확장,가속화,리버티코리아포스트|CJ ENM ‘환승연애’, 일본 이어 브라질까지…글로벌 리메이크 확장 가속화 리버티코리아포스트|http://www.lkp.news/news/articleView.html?idxno=83619|https://cdn.lkp.news/news/thumbnail/202609/83619_99337_1528_v150.jpg
2026-09-02|온라인 화제·뉴스|CJ ENM ‘환승연애’, 일본 이어 브라질서 리메이크 - it.chosun.com|환승연애|콘텐츠,리메이크,제작,확정,CJ,ENM,환승연애,일본,이어,브라질서,it,chosun,com|CJ ENM ‘환승연애’, 일본 이어 브라질서 리메이크 it.chosun.com|https://it.chosun.com/news/articleView.html?idxno=2023092169292|https://cdn.it.chosun.com/news/thumbnail/202609/2023092169292_451529_2652_v150.jpg
2026-09-02|온라인 화제·뉴스|CJ ENM ‘환승연애’, 일본 이어 브라질까지…글로벌 리메이크 확장 - 디지털데일리|환승연애|콘텐츠,리메이크,제작,확정,CJ,ENM,환승연애,일본,이어,브라질까지,글로벌,확장,디지털데일리|CJ ENM ‘환승연애’, 일본 이어 브라질까지…글로벌 리메이크 확장 디지털데일리|https://m.ddaily.co.kr/page/view/2026090210130411097|https://m.ddaily.co.kr/photos/2026/09/02/2026090210121843545_l.png
2026-09-02|온라인 화제·뉴스|'환승연애', 일본 → 브라질로 리메이크 확장…이혼 부부 합류 '매운 맛' - 네이트|환승연애|합류,콘텐츠,리메이크,제작,확정,환승연애,일본,브라질로,확장,이혼,부부,매운,네이트|'환승연애', 일본 → 브라질로 리메이크 확장…이혼 부부 합류 '매운 맛' 네이트|https://news.nate.com/view/20260902n22767|https://thumbnews.nateimg.co.kr/view610///news.nateimg.co.kr/orgImg/is/2026/09/02/isp20260902000205.1200x.0.png
2026-09-02|온라인 화제·뉴스|CJ ENM '환승연애', 일본 이어 브라질에서도 리메이크 - 지디넷코리아|환승연애|콘텐츠,리메이크,제작,확정,CJ,ENM,환승연애,일본,이어,브라질에서도,지디넷코리아|CJ ENM '환승연애', 일본 이어 브라질에서도 리메이크 지디넷코리아|https://zdnet.co.kr/view/?no=20260902173655|https://image.zdnet.co.kr/2026/09/02/ba1ce3523d16f33cc878b43c1ab588b0.png
2026-09-02|온라인 화제·뉴스|CJ ENM , 일본 이어 브라질까지…글로벌 리메이크 확장 가속화 - CJ 뉴스룸|CJ ENM , 일본 이어 브라질까지|콘텐츠,리메이크,제작,확정,CJ,ENM,일본,이어,브라질까지,글로벌,확장,가속화,뉴스룸|CJ ENM , 일본 이어 브라질까지…글로벌 리메이크 확장 가속화 CJ 뉴스룸|https://cjnews.cj.net/cj-enm-%ED%99%98%EC%8A%B9%EC%97%B0%EC%95%A0-%EC%9D%BC%EB%B3%B8-%EC%9D%B4%EC%96%B4-%EB%B8%8C%EB%9D%BC%EC%A7%88%EA%B9%8C%EC%A7%80%EA%B8%80%EB%A1%9C%EB%B2%8C-%EB%A6%AC%EB%A9%94%EC%9D%B4/|https://img.cjnews.cj.net/wp-content/uploads/2026/09/enmentertainment_thumbnail.jpg
2026-09-02|온라인 화제·뉴스|CJ ENM ‘환승연애’, 일본 이어 브라질까지…글로벌 리메이크 확장 - 디지털데일리|환승연애|콘텐츠,리메이크,제작,확정,CJ,ENM,환승연애,일본,이어,브라질까지,글로벌,확장,디지털데일리|CJ ENM ‘환승연애’, 일본 이어 브라질까지…글로벌 리메이크 확장 디지털데일리|https://www.ddaily.co.kr/page/view/2026090210130411097|https://www.ddaily.co.kr/photos/2026/09/02/2026090210121843545_l.png
2026-09-02|온라인 화제·뉴스|CJ ENM ‘환승연애’, 일본·브라질서 현지화…글로벌 히트 포맷으로 영토 확장 - 일요주간|환승연애|콘텐츠,리메이크,제작,확정,CJ,ENM,환승연애,일본,브라질서,현지화,글로벌,히트,포맷으로,영토,확장,일요주간|CJ ENM ‘환승연애’, 일본·브라질서 현지화…글로벌 히트 포맷으로 영토 확장 일요주간|https://www.ilyoweekly.co.kr/news/newsview.php?ncode=1065617362267877|https://www.ilyoweekly.co.kr/news/data/20260903/p1065617362267877_287_thum.jpg
